data_shopid,shop_name,recommend_dishes,shop_link,star_score,score_text,price,region,category,desc_addr_txt,reviews,address,biz_time,updated_at
k8CMv9gAMt64PEUw, 黑天鹅蛋糕 · 下午茶(亮马桥官舍店), 松露天鹅蛋、 圣雪低糖吐司、 幸福时光（粉）, https://www.dianping.com/shop/k8CMv9gAMt64PEUw, 4.7, "口味:4.7 环境:4.8 服务:4.7", ¥359/人, 亮马桥/三元桥, 面包蛋糕, 距地铁10号线亮马桥站出入口步行170m, 2915, 麦子店街道亮马桥东三环北路辅路汇佳大厦北侧50米, 09:00-21:30, 2025-11-13T14:33:55+08:00
k8rNxjOXt9QoE2hj, Blue Seed和风洋食·氮气咖啡(亦庄店), 半熟雪花牛肉、 土豆泥温泉蛋沙拉、 和牛寿喜锅, https://www.dianping.com/shop/k8rNxjOXt9QoE2hj, 4.6, "口味:4.6 环境:4.7 服务:4.7 食材:4.7", ¥90/人, 亦庄, 日本料理, 距地铁亦庄线经海路地铁站B1东口760m, 15143, 经海六路9号银和港A座1楼东北侧, 10:30-22:00, 2025-11-13T14:34:12+08:00
k6Myr1ttLWr9bcKx, 北平楼·烤鸭·北京菜(牡丹园店), 老牛街鲜爆肚、 精品烤鸭半只半套、 干炸满月丸子, https://www.dianping.com/shop/k6Myr1ttLWr9bcKx, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥110/人, 牡丹园/北太平庄, 京菜, 距地铁19号线牡丹园站F口步行170m, 20444, 花园路街道牡丹园西里16号楼1-2层（牡丹园地铁站F口步行200米）, 10:30-20:30, 2025-11-13T14:34:28+08:00
l8lgn63PZm7sWEjw, 新荣记(金融街店), 黄金脆带鱼、 脆皮乳鸽、 花胶黄鱼羹, https://www.dianping.com/shop/l8lgn63PZm7sWEjw, 4.9, "口味:4.9 环境:4.9 服务:4.9", ¥488/人, 复兴门, 苏浙菜, 距地铁2号线阜成门站C东南口步行630m, 3772, 金融大街11号(北京国际金融中心)B1楼, 11:30-14:30、 17:00-21:00, 2025-11-13T14:34:45+08:00
GalpkSCJjqt1j5wW, 芙南人(望京店), 红烧牛肉米粉、 酸豆角、 香辣牛肉, https://www.dianping.com/shop/GalpkSCJjqt1j5wW, 4.4, "口味:4.4 环境:4.1 服务:4.3", ¥38/人, 望京, 粉面馆, 距地铁14号线望京南站A西北口步行660m, 2787, 望京小街万科时代中心望京F座1层127（日出拉面旁）, 10:30-21:30, 2025-11-13T14:35:03+08:00
jygz9y93KP7DtmQP, 拾也·烤肉放题(角门银泰店), 肥牛、 萌萌哒冰淇淋、 刺身拼盘2, https://www.dianping.com/shop/jygz9y93KP7DtmQP, 4.3, "口味:4.5 环境:4.5 服务:4.4", ¥184/人, 马家堡/角门, 烤肉自助, 距地铁10号线角门东站出入口步行120m, 17976, 马家堡东路101号院10号楼银泰百货5层F5005室, 11:00-14:00、 17:00-22:00, 2025-11-13T14:35:22+08:00
k4wdjfHqmkjKHEuh, 小大董·烤鸭(王府井apm店), “酥不腻”烤鸭、 番茄脆菇沙拉、 酥不腻烤鸭, https://www.dianping.com/shop/k4wdjfHqmkjKHEuh, 4.3, "口味:4.2 环境:4.4 服务:4.4", ¥122/人, 王府井/东单, 烤鸭, 距地铁8号线金鱼胡同站出入口步行430m, 21272, 王府井大街138号北京apmC区5层518-525, 10:30-21:30, 2025-11-13T14:35:38+08:00
Ha9WH8P8syrTRbZJ, PAKPAK喜悦泰国餐厅(远洋光华国际店), 冬阴功汤、 青柠蒸鲈鱼、 菠萝饭配腰果和肉松, https://www.dianping.com/shop/Ha9WH8P8syrTRbZJ, 4.6, "口味:4.6 环境:4.7 服务:4.7", ¥124/人, 朝外大街, 泰国菜, 距地铁10号线金台夕照站A西北口步行700m, 12370, 金桐西路10号远洋光华国际A-B座1层, 10:30-21:30, 2025-11-13T14:35:55+08:00
k8aDPbpdckoQVctV, 豆柴院子柴犬主题咖啡馆(三里屯旗舰店), 咖啡豆、 土豆、 黑豆, https://www.dianping.com/shop/k8aDPbpdckoQVctV, 4.6, "口味:4.5 环境:4.5 服务:4.5", ¥90/人, 三里屯/工体, 咖啡, 距地铁工人体育场站D口步行500m, 2382, 工人体育场北路三里屯soho5号商场外侧负一层下沉广场外围底商唱片店旁（南侧大楼梯左边尽头）, 12:00-20:00, 2025-11-13T15:20:56+08:00
G4lo8oTWMHzPIL7h, 申德勒加油站西餐厅(日坛路总店), 德式烤猪肘配酸菜土豆泥、 香肠拼盘、 土豆泥, https://www.dianping.com/shop/G4lo8oTWMHzPIL7h, 4.8, "口味:4.8 环境:4.8 服务:4.7", ¥177/人, 建外大街, 西餐, 距地铁永安里站A1北口步行1.1km, 10881, 光华路甲17号（日坛公园南门旁）, 11:00-24:00, 2025-11-13T15:21:12+08:00
G3wGe3c4yf94DyHa, 清水亭湖北菜(国贸商城店), 山茶油丹江大鱼头、 铫子煨排骨粉藕汤、 油爆丹江活青虾, https://www.dianping.com/shop/G3wGe3c4yf94DyHa, 4.6, "口味:4.6 环境:4.7 服务:4.6", ¥133/人, 国贸/建外, 湖北菜, 距地铁10号线国贸站E2西北口步行190m, 18600, 建国门外大街1号国贸商城南区4层SL4011号, 11:00-14:00、 17:00-21:30, 2025-11-13T14:36:45+08:00
iGXVmFoSgccuCibK, SAME SIAM热啊东南亚餐厅(中关村店), 金牌娘惹咖喱焖牛腩、 猫山王榴莲芝士烤饼、 九层塔爆炒野菌菇, https://www.dianping.com/shop/iGXVmFoSgccuCibK, 4.7, "口味:4.6 环境:4.7 服务:4.7", ¥95/人, 中关村, 泰国菜, 距地铁4/10号线海淀黄庄站A2西北口步行240m, 17105, 丹棱街甲1号领展商场4层401号, 11:00-21:30, 2025-11-13T14:37:03+08:00
G9ygbCMhBfzMHXCd, 就这吃·家味牛腩火锅(石景山总店), 手擀面、 番茄蛋饭二十五块半、 番茄牛腩煲, https://www.dianping.com/shop/G9ygbCMhBfzMHXCd, 4.5, "口味:4.5 环境:4.4 服务:4.6 食材:4.8", ¥65/人, 鲁谷, 牛羊肉火锅, 距地铁1号线八角游乐园地铁站B南口840m, 8842, 银河大街泰禾新天地负1层24-26号, 11:00-22:00, 2025-11-13T14:37:21+08:00
G8A94S6wybdJx8Gp, 牛角烧肉(华熙LIVE店), 牛角海苔饭、 牛角牛小排、 牛角牛五花（配专用饭）, https://www.dianping.com/shop/G8A94S6wybdJx8Gp, 4.0, "口味:4.0 环境:4.1 服务:4.0", ¥145/人, 五棵松, 日式烧烤/烤肉, 距地铁五棵松站出入口步行200m, 8225, 复兴路69号16幢-B1层-101-087, 11:00-21:00, 2025-11-13T14:37:39+08:00
G7JME55t8nZlNzyk, 小莫餐厅And More Restaurant西餐(北京展览馆店), 面包篮、 莫烧烤盘、 莫沙拉, https://www.dianping.com/shop/G7JME55t8nZlNzyk, 4.2, "口味:4.1 环境:4.5 服务:4.2", ¥182/人, 西直门/动物园, 西餐, 距北京北站步行1.4km, 7340, 展览路街道西直门外大街135号(北京展览馆), 11:00-14:00、 17:00-21:00, 2025-11-13T14:37:55+08:00
H8ZJFQsFJXhxrKuC, 六丁火木炭烤肉(五道口店), 猪五花、 大块牛排、 东北酸菜, https://www.dianping.com/shop/H8ZJFQsFJXhxrKuC, 4.6, "口味:4.6 环境:4.5 服务:4.5", ¥95/人, 五道口, 融合烤肉, 距地铁13号线五道口站A北口步行230m, 12139, 学院路街道成府路27号国际食尚苑3层, 11:00-24:00, 2025-11-13T14:38:12+08:00
jURiwe5yNb20fsTy, 会飞的鸡Flying chicken(双井店), 甜辣酱炸鸡、 甜酱油炸鸡炸鸡、 招牌无骨炸鸡, https://www.dianping.com/shop/jURiwe5yNb20fsTy, 4.3, "口味:4.3 环境:4.0 服务:4.2", ¥51/人, 双井, 炸鸡炸串, 距地铁10号线双井站H西南口步行320m, 6071, 东三环南路双井桥南二百米路西食游记美食城里, 10:00-22:00, 2025-11-13T14:38:30+08:00
H7R85GXqIwtDA8Rd, 蓉亭食贝(亚运村店), 蓉派招牌毛血旺、 鸡丝凉面、 蓉派招牌豆花鱼, https://www.dianping.com/shop/H7R85GXqIwtDA8Rd, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥112/人, 亚运村, 川菜馆, 距地铁5号线大屯路东站A1西南口步行670m, 12853, 大屯北路312号金泉美食宫1楼, 11:00-15:00、 17:00-22:00, 2025-11-13T14:38:45+08:00
FDEVEwNbP29Qvvrn, 锦府盐帮·张宅(世纪金源店), 徐家口口脆、 船头退秋鱼、 樟茶鸭, https://www.dianping.com/shop/FDEVEwNbP29Qvvrn, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥105/人, 远大路, 川菜馆, 距地铁长春桥站B口步行110m, 17955, 远大路1号世纪金源购物中心东广场5层10号, 11:00-21:30, 2025-11-13T14:39:01+08:00
GaV4j6cKR2qxaL5h, 徽州小镇(鼓楼大街店), 蒙城烧饼、 火腿焐问政山笋、 香辣臭桂鱼, https://www.dianping.com/shop/GaV4j6cKR2qxaL5h, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥127/人, 安定门, 徽菜, 距地铁2号线鼓楼大街站B东北口步行560m, 7176, 和平里街道安德路甲61号(工人日报社南门), 11:00-14:00、 17:00-21:00, 2025-11-13T14:39:20+08:00
l6GbofwGytGOY3qb, 花盐街·四川乐山小吃(国贸商城店), 香辣脑花包浆豆腐、 乐山卤炸串、 甜皮鸭, https://www.dianping.com/shop/l6GbofwGytGOY3qb, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥72/人, 国贸/建外, 川菜馆, 距地铁10号线国贸站E2西北口步行440m, 12897, 建国门外大街1号国贸商城中区地下二层（溜冰场隔壁）, 11:00-21:00, 2025-11-13T14:39:38+08:00
k1vcTMRkyZpyFWg7, 魔人餐厅(望馨商业中心店), 部队火锅、 魔人沙拉、 蒜香炸鸡有骨, https://www.dianping.com/shop/k1vcTMRkyZpyFWg7, 4.6, "口味:4.6 环境:4.6 服务:4.6", ¥82/人, 望京, 韩式料理, 距望馨花园公交站70m, 6260, 利泽西二路望馨商业中心209号楼1楼115号, 11:00-22:00, 2025-11-13T14:39:53+08:00
G1XMOi5P0HBd5owN, 城边渔村·虹鳟鱼·农家菜, 烤虹鳟鱼、 炸花椒芽、 拌野菜, https://www.dianping.com/shop/G1XMOi5P0HBd5owN, 4.5, "口味:4.6 环境:4.5 服务:4.6", ¥80/人, 雁栖湖, 农家菜, , 8743, 京加路河防口村574-1号（近青龙峡路口）, 10:30-21:00, 2025-11-13T14:40:11+08:00
ivBAmnypTfJUOLz7, 漫火锅.铜锅涮肉(王府井北京市百货大楼店), 海虾、 海鲜双拼、 精品A级肥牛, https://www.dianping.com/shop/ivBAmnypTfJUOLz7, 4.7, "口味:4.6 环境:4.7 服务:4.7 食材:4.8", ¥108/人, 王府井/东单, 老北京火锅, 距地铁8号线金鱼胡同站C西南口步行330m, 22093, 王府井大街253号北京市百货大楼北馆6楼, 11:00-22:00, 2025-11-13T14:40:29+08:00
H1qPixMXk1azuaOp, AIR Restaurant & Lounge, 波士顿龙虾、 明星沙拉、 餐前面包, https://www.dianping.com/shop/H1qPixMXk1azuaOp, 4.7, "口味:4.7 环境:4.8 服务:4.8", ¥446/人, 大望路, 西餐, 距地铁大望路站B东南口步行140m, 1654, 建国路SOHO现代城A座38层, 17:00开始营业, 2025-11-13T14:40:47+08:00
FdvHQVglBXRmXNyP, bluefrog蓝蛙(合景摩方店), 香浓蘑菇牛肉汉堡、 芝士火山熔岩牛肉汉堡、 蓝蛙狠丰盛二海三陆炙烤嘉年华, https://www.dianping.com/shop/FdvHQVglBXRmXNyP, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥140/人, 崇文门, 西餐, 距地铁5号线崇文门站H西南口步行110m, 8397, 崇文门外大街1号合景摩方购物中心L4-01铺, 10:00-23:00, 2025-11-13T14:41:05+08:00
k6OzWhuXZNL7m72C, Q MEX 库迈墨西哥餐吧(中骏世界城店), 加州风格墨西哥卷、 鲜虾牛油果沙拉、 芝士玉米片, https://www.dianping.com/shop/k6OzWhuXZNL7m72C, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥127/人, 朝外大街, 西餐, 距地铁东大桥站D1西南口步行710m, 4900, 金汇路8号中骏世界城E座1层（汉堡王、喜茶隔壁）, 11:00-23:00, 2025-11-13T14:41:20+08:00
l2zTH0M64V5o9our, 一岚一山(角门总店), 金牌鸡翅、 冷锅串串、 霸道小土豆, https://www.dianping.com/shop/l2zTH0M64V5o9our, 4.3, "口味:4.4 环境:4.1 服务:4.1 食材:4.6", ¥83/人, 马家堡/角门, 串串香, 距地铁4/10号线角门西站G东南口步行690m, 7477, 马家堡中路角门东里88号-4, 11:30-14:00、 17:00-22:30, 2025-11-13T14:41:39+08:00
E6U177e0NW5EaiLT, 北京古城老院厉晓麟精致菜, 翅汁烧海参、 燕窝绿豆水饭、 二十六头吉滨鲍, https://www.dianping.com/shop/E6U177e0NW5EaiLT, 4.9, "口味:4.8 环境:4.9 服务:4.9", ¥725/人, 东四, 官府菜, 距地铁5号线张自忠路站D西南口步行520m, 1263, 魏家胡同26号（张自忠路地铁站D西南口步行470米）, 11:30-14:00、 17:30-21:00, 2025-11-13T14:41:56+08:00
G928gx225EGXsk4t, 九本居酒屋(新辰里亚运村店), 厚切三文鱼、 极上炭烤鳗鱼、 鱼籽鸡翅饺子, https://www.dianping.com/shop/G928gx225EGXsk4t, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.8", ¥142/人, 亚运村, 日本料理, 距地铁5号线惠新西街北口站A西北口步行1.4km, 5366, 北辰东路8号新辰里购物中心负一层（地面停车场东侧、玻璃金字塔下）, 11:00-14:00、 17:00-24:00, 2025-11-13T14:42:12+08:00
H5sTC7hrtJkt8YPg, 四季民福烤鸭店(前门大栅栏店), 酥香嫩烤鸭、 贝勒烤肉、 巧拌豆苗, https://www.dianping.com/shop/H5sTC7hrtJkt8YPg, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥150/人, 前门/大栅栏, 烤鸭, 距地铁8号线前门站I西南口步行490m, 23863, 大栅栏商业街18号1796商场二层（同仁堂隔壁）, 10:30-21:30, 2025-11-13T14:42:30+08:00
l8GI7SBx0QlNOroS, 海底捞火锅(劲松店), 捞派滑牛肉、 鲜鸭血、 现场表演抻面, https://www.dianping.com/shop/l8GI7SBx0QlNOroS, 4.6, "口味:4.7 环境:4.6 服务:4.6 食材:4.8", ¥119/人, 劲松/潘家园, 四川火锅, 距地铁14号线平乐园站D西南口步行380m, 22867, 南磨房路29号旭捷大厦, 10:00-次日07:00, 2025-11-13T14:42:49+08:00
HaOHo6riMq5txBL0, 富春居, 花雕酒醉罗氏虾、 咖喱汁炆焗雪花牛腩煲、 豉蒜避风塘小青龙, https://www.dianping.com/shop/HaOHo6riMq5txBL0, 4.8, "口味:4.7 环境:4.8 服务:4.8", ¥582/人, 王府井/东单, 粤菜馆, 距地铁8号线中国美术馆站D1西南口步行340m, 4166, 王府井大街1号璞瑄酒店3层, 11:30-14:30、 17:30-21:30, 2025-11-13T14:43:06+08:00
H1OqHY6vJGDAwjht, MORTON'S 莫尔顿牛排坊(北京丽晶酒店), 肉眼牛排、 珍宝蟹饼、 餐前面包, https://www.dianping.com/shop/H1OqHY6vJGDAwjht, 4.7, "口味:4.7 环境:4.8 服务:4.8 食材:4.8", ¥749/人, 王府井/东单, 牛排, 距地铁5号线灯市口站C东南口步行140m, 4862, 金宝街99号丽晶酒店2层, 11:30-14:00、 17:00-21:30, 2025-11-13T14:43:24+08:00
H5WIjBay4XFNoDuy, 椿庐ChunLounge(远洋国际店), 豆花水煮鱼、 宫保多宝鱼、 夫妻肺片, https://www.dianping.com/shop/H5WIjBay4XFNoDuy, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥239/人, 慈云寺/八里庄, 川菜馆, 距地铁四惠站D西北口步行900m, 6178, 东四环中路远洋国际中心A座一、二层, 11:00-21:30, 2025-11-13T14:43:41+08:00
k4L55BYFo9RzFTbF, Lobby Lounge北京丽晶酒店大堂酒廊, 原味司康、 烤鸭包、 拿铁咖啡, https://www.dianping.com/shop/k4L55BYFo9RzFTbF, 4.7, "口味:4.7 环境:4.8 服务:4.7", ¥184/人, 王府井/东单, 咖啡, 距地铁5号线灯市口站C东南口步行150m, 3954, 金宝街99号, 07:00-次日01:00, 2025-11-13T14:43:59+08:00
G2MvdP48mWmjSMYO, 三色莲花印度餐厅 3colorlotus Indian restaurant(国贸店), 黄油烤饼、 马萨拉咖喱鸡、 奶酪烤饼, https://www.dianping.com/shop/G2MvdP48mWmjSMYO, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥119/人, 国贸/建外, 印度菜, 距地铁永安里站B东北口步行780m, 16873, 建外街道光华路22号光华路SOHO1期2层210号, 11:00-15:00、 17:00-22:30, 2025-11-13T14:44:18+08:00
l9jFklJxnaEb2MjX, 富华斋饽饽铺·宫廷糕点·伴手礼(护国新天地店), 如意芸豆卷、 杏仁豆腐、 玫瑰豆蓉酥, https://www.dianping.com/shop/l9jFklJxnaEb2MjX, 4.6, "口味:4.6 环境:4.6 服务:4.6", ¥54/人, 新街口, 面包蛋糕, 距地铁4号线平安里站B东北口步行270m, 19106, 护国寺街85号新天地商场一楼底商（护国寺小吃店往东50米）, 09:00-21:00, 2025-11-13T14:44:33+08:00
l9xQiLDBr36a1R5N, 绿茶餐厅(领展购物广场·中关村店), 面包诱惑、 绿茶烤鸡、 石锅鸡汤豆腐, https://www.dianping.com/shop/l9xQiLDBr36a1R5N, 4.2, "口味:4.2 环境:4.4 服务:4.2", ¥62/人, 中关村, 浙菜, 距地铁4/10号线海淀黄庄站A2西北口步行240m, 12698, 丹棱街领展购物广场中关村6层601-04号, 10:00-22:00, 2025-11-13T14:44:53+08:00
l9s0SPdv66hIawGd, 新和小馆(北新桥店), 三鲜锅贴、 糖醋里脊、 炸灌肠, https://www.dianping.com/shop/l9s0SPdv66hIawGd, 3.9, "口味:3.9 环境:3.8 服务:3.8", ¥55/人, 北新桥/簋街, 老北京小吃, 距地铁首都机场线北新桥站A口步行280m, 15836, 雍和宫大街155号（北新桥地铁站A口步行240米）, 10:30-22:00, 2025-11-13T14:45:10+08:00
H815LDiutVlfoihn, 攀成钢小郡肝串串香火锅(北京总店), 串串香、 麻辣小郡肝、 自助小料, https://www.dianping.com/shop/H815LDiutVlfoihn, 4.5, "口味:4.5 环境:4.5 服务:4.5 食材:4.7", ¥98/人, 牡丹园/北太平庄, 串串香, 距地铁10号线健德门地铁站A西北口510m, 13488, 民族园西路与G6辅路交叉口南30米路东（庆丰包子铺旁）, 11:00-次日02:00, 2025-11-13T14:45:26+08:00
l7GJ8Q7IBnIrQcnk, 今日晴 il fait beau法式甜品(双井店), 小黑裙蛋糕、 王的冠、 圈圈奶油蛋糕, https://www.dianping.com/shop/l7GJ8Q7IBnIrQcnk, 4.4, "口味:4.3 环境:4.3 服务:4.4", ¥373/人, 双井, 面包蛋糕, 距广渠路出口与广渠路辅路交叉口70m, 457, 广渠路36号院5号楼首城国际c座10层1032室, 10:00-19:00, 2025-11-13T14:45:42+08:00
k3fFH2HheBakU1uq, LES MORILLES樂·墨瑞, 法式传统千层酥、 加拿大5年整粒扇贝、 餐前面包黄油, https://www.dianping.com/shop/k3fFH2HheBakU1uq, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥1064/人, 亮马桥/三元桥, 法国菜, 距地铁10号线亮马桥站C东南口步行410m, 2482, 麦子店西街37号盛福大厦一层, 11:30-14:00、 17:30-22:00, 2025-11-13T14:45:58+08:00
GaJc1bHyghzPvt5z, 海簋·蒸汽餐厅(圣熙八号店), 海白虾、 蒸饺、 蒸汽海鲜., https://www.dianping.com/shop/GaJc1bHyghzPvt5z, 4.4, "口味:4.4 环境:4.3 服务:4.5 食材:4.7", ¥97/人, 五道口, 海鲜, 距地铁学知园站C口步行680m, 7682, 学清路甲18号东升科技园学院园(新辰里购物中心北侧楼)一层D口110室, 10:00-22:00, 2025-11-13T14:46:15+08:00
l5D1zjyrVgoy3ZbA, 重八牛府之初入江湖(双榆树店), 重八秘制红油骨汤牛丸鸳鸯锅、 客家招牌手打牛腿丸子、 重八特供雪花肥牛, https://www.dianping.com/shop/l5D1zjyrVgoy3ZbA, 4.7, "口味:4.7 环境:4.4 服务:4.6 食材:4.8", ¥86/人, 双榆树, 重庆火锅, 距地铁人民大学站E口步行520m, 15030, 科学院南路双榆树东里15号（一零一中学西门西行30米）, 11:00-22:00, 2025-11-13T14:46:33+08:00
G83JymMMX2O86C7w, 1/4 ONE QUARTER COFFEE LAB(东四店), Lady dirty、 入魂澳白flatwhite、 老北京污dirty, https://www.dianping.com/shop/G83JymMMX2O86C7w, 4.5, "口味:4.6 环境:4.4 服务:4.5", ¥52/人, 东四, 咖啡, 距地铁5号线张自忠路站D西南口步行410m, 7968, 东四六条胡同85号, 08:00-19:30, 2025-11-13T14:46:52+08:00
k9vkMnc54mgg6aqu, 邻家客栈·沿河餐厅, 我心依旧红烧肉、 香煎臭桂鱼、 家常饼, https://www.dianping.com/shop/k9vkMnc54mgg6aqu, 4.7, "口味:4.6 环境:4.5 服务:4.6", ¥84/人, 司马台长城, 家常菜, 距段家大院主题温泉酒店步行1.2km, 3079, 古北水镇汤市街邻家客栈民宿35号院内, 10:00-21:00, 2025-11-13T14:47:10+08:00
iHueOOg29ayBOqsm, TIGERS老虎西餐(亦庄店), 混合烧烤拼盘、 经典汉堡、 德克萨斯碳烤猪肋排, https://www.dianping.com/shop/iHueOOg29ayBOqsm, 4.6, "口味:4.6 环境:4.6 服务:4.7", ¥134/人, 亦庄, 西餐, 距地铁亦庄线亦庄文化园站B1东口步行700m, 12183, 北环西路林肯公园b区28号楼底商102, 10:30-21:30, 2025-11-13T14:47:28+08:00
k7ZmaanMqyLCG88u, 九本居酒屋(交大店), 厚切三文鱼、 海胆酱焗牛油梨、 油梨鳗鱼卷, https://www.dianping.com/shop/k7ZmaanMqyLCG88u, 4.6, "口味:4.6 环境:4.7 服务:4.7 食材:4.8", ¥152/人, 北下关, 日本料理, 距中央财经大学步行1.0km, 9892, 高粱桥路上园村3号九区37号楼一层南侧, 11:00-14:00、 17:00-24:00, 2025-11-13T14:47:46+08:00
k6JHGEQpp7Ug5Qyz, 下酒(望京店), 小酒馆辣子鸡、 活跳跳糖炸鲜奶、 招牌阿根廷牛眼肉·半熟烧, https://www.dianping.com/shop/k6JHGEQpp7Ug5Qyz, 4.2, "口味:4.2 环境:4.5 服务:4.3 食材:4.6", ¥100/人, 望京, 烤串, 距地铁14号线望京南站A西北口步行420m, 7498, 望京园606号悠乐汇A3座一层底商120号, 11:00-14:00、 17:00-次日01:00, 2025-11-13T14:48:03+08:00
H6QtYtxl0JmJZE7V, 和芳苑·礼乐雅宴, 宫廷点心三款、 葱烧辽参配黑松露饭配青柠百香果、 碧绿幽泉酸汤黄鱼, https://www.dianping.com/shop/H6QtYtxl0JmJZE7V, 4.9, "口味:4.9 环境:4.9 服务:4.9", ¥498/人, 阜成门, 官府菜, 距地铁4号线西四站D西南口步行680m, 1231, 阜成门内大街162号, 11:00-22:00, 2025-11-13T14:48:21+08:00
H47YNO4mLjdr453x, 和坐(三全公寓店), 牛肉鹅肝盖饭、 秘制鳗鱼盖饭、 杏仁豆腐, https://www.dianping.com/shop/H47YNO4mLjdr453x, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.8", ¥330/人, 亮马桥/三元桥, 日本料理, 距地铁10号线亮马桥站C东南口步行620m, 6913, 麦子店西街三全公寓俱乐部1楼, 11:30-13:30、 17:30-21:30, 2025-11-13T14:48:38+08:00
G7SJHIX6esHv0MKI, 陈记虾爆鳝面馆(大山子店), 虾爆鳝拌面、 白斩鸡、 猪肝拌面, https://www.dianping.com/shop/G7SJHIX6esHv0MKI, 4.0, "口味:4.0 环境:4.0 服务:4.0", ¥54/人, 酒仙桥, 面馆, 距地铁高家园站A口步行570m, 8231, 万红西街大山子南里13号楼东侧一层, 10:00-21:00, 2025-11-13T14:48:55+08:00
